paper_id,pmid,pmcid,doi,title,pmc_access_status,pmc_parse_status,pdf_needed,pdf_import_status,normalized_path,notes
pmid-28391008,28391008,PMC5415375,10.1016/j.gpb.2016.11.002,Recent 5-year Findings and Technological Advances in the Proteomic Study of HIV-associated Disorders.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5415375.json,PMC XML downloaded and normalized.
pmid-28389578,28389578,PMC5392592,10.1074/jbc.H117.777714,Exposing HIV's weaknesses.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28381554,28381554,PMC5448093,10.1074/jbc.M116.767889,DNA mutagenic activity and capacity for HIV-1 restriction of the cytidine deaminase APOBEC3G depend on whether DNA or RNA binds to tyrosine 315.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28374641,28374641,,10.1080/17512433.2017.1313111,Why highly effective drugs are not enough: the need for an affordable solution to eliminating HCV.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-28368303,28368303,PMC5408673,10.3390/v9040067,Identification of HIV-1 Tat-Associated Proteins Contributing to HIV-1 Transcription and Latency.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5408673.json,PMC XML downloaded and normalized.
pmid-28365413,28365413,PMC5472061,10.1016/j.jchromb.2017.03.020,Ultra-performance liquid chromatography tandem mass spectrometry for determination of Direct Acting Antiviral drugs in human liver fine needle aspirates.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5472061.json,PMC XML downloaded and normalized.
pmid-28358392,28358392,,10.1038/nprot.2017.014,Analyzing trapped protein complexes by Virotrap and SFINX.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-28356354,28356354,PMC5465493,10.1074/jbc.M117.777029,N-terminal half of transportin SR2 interacts with HIV integrase.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28338097,28338097,PMC5364415,10.1038/srep45244,The cellular protein hnRNP A2/B1 enhances HIV-1 transcription by unfolding LTR promoter G-quadruplexes.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5364415.json,PMC XML downloaded and normalized.
pmid-28336330,28336330,,10.1016/j.bbalip.2017.03.007,Requirement of cytosolic phospholipase A2 gamma in lipid droplet formation.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-28327787,28327787,PMC5354610,10.1590/0074-02760160404,Overexpression of miR-484 and miR-744 in Vero cells alters Dengue virus replication.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5354610.json,PMC XML downloaded and normalized.
pmid-28322550,28322550,PMC5500290,10.1021/acs.analchem.6b05002,Multiplex Substrate Profiling by Mass Spectrometry for Kinases as a Method for Revealing Quantitative Substrate Motifs.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5500290.json,PMC XML downloaded and normalized.
pmid-28321930,28321930,,10.1002/prot.25287,Uncovering allostery and regulation in SAMHD1 through molecular dynamics simulations.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-28320822,28320822,PMC5450231,10.1242/jcs.195412,Characterization of E3 ligases involved in lysosomal sorting of the HIV-1 restriction factor BST2.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5450231.json,PMC XML downloaded and normalized.
pmid-28299671,28299671,,10.1007/978-981-10-3233-2_25,CBFß and HIV Infection.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-28294056,28294056,,10.2174/1386207320666170310114816,Prediction of the Ebola Virus Infection Related Human Genes Using Protein-Protein Interaction Network.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-28279342,28279342,,10.1016/j.chom.2017.02.017,West African Ebola Virus Strains: Unstable and Ready to Invade?,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-28274805,28274805,,10.1016/j.pep.2017.03.004,"Expression, refolding and bio-structural analysis of a tetravalent recombinant dengue envelope domain III protein for serological diagnosis.",missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-28272419,28272419,PMC5341025,10.1038/srep43893,Acid phosphatase 2 (ACP2) is required for membrane fusion during influenza virus entry.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5341025.json,PMC XML downloaded and normalized.
pmid-28271980,28271980,,10.1089/omi.2016.0160,Mosquito-Borne Diseases and Omics: Salivary Gland Proteome of the Female Aedes aegypti Mosquito.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-28265266,28265266,PMC5316548,10.3389/fmicb.2017.00240,HELZ2 Is an IFN Effector Mediating Suppression of Dengue Virus.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5316548.json,PMC XML downloaded and normalized.
pmid-28257516,28257516,PMC5352148,10.1371/journal.ppat.1006256,Integrated systems biology analysis of KSHV latent infection reveals viral induction and reliance on peroxisome mediated lipid metabolism.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5352148.json,PMC XML downloaded and normalized.
pmid-28240606,28240606,PMC5373883,10.1172/JCI89857,Anticancer kinase inhibitors impair intracellular viral trafficking and exert broad-spectrum antiviral effects.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28238624,28238624,PMC5735838,10.1016/j.chom.2017.02.002,Biochemical Basis for Increased Activity of Ebola Glycoprotein in the 2013-16 Epidemic.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5735838.json,PMC XML downloaded and normalized.
pmid-28209523,28209523,PMC5446321,10.1016/j.yexmp.2017.02.008,TB-IRIS: Proteomic analysis of in vitro PBMC responses to Mycobacterium tuberculosis and response modulation by dexamethasone.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5446321.json,PMC XML downloaded and normalized.
pmid-28202764,28202764,PMC5391446,10.1128/JVI.00088-17,TRIM25 Is Required for the Antiviral Activity of Zinc Finger Antiviral Protein.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28202763,28202763,PMC5391453,10.1128/JVI.00225-17,Inhibition of Vpx-Mediated SAMHD1 and Vpr-Mediated Host Helicase Transcription Factor Degradation by Selective Disruption of Viral CRL4 (DCAF1) E3 Ubiquitin Ligase Assembly.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28192064,28192064,,10.1089/vbz.2016.2040,Aedes-Borne Virus-Mosquito Interactions: Mass Spectrometry Strategies and Findings.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-28190076,28190076,PMC5407679,10.3791/54849,Development of a Hepatitis B Virus Reporter System to Monitor the Early Stages of the Replication Cycle.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28186093,28186093,PMC5309819,10.1038/ncomms14339,Conformational changes in intact dengue virus reveal serotype-specific expansion.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5309819.json,PMC XML downloaded and normalized.
pmid-28171790,28171790,,10.1016/j.jpba.2017.01.033,Study on the forced degradation behaviour of ledipasvir: Identification of major degradation products using LC-QTOF-MS/MS and NMR.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-28167534,28167534,PMC5391744,10.1074/jbc.M116.758300,Detection of lipid-induced structural changes of the Marburg virus matrix protein VP40 using hydrogen/deuterium exchange-mass spectrometry.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5391744.json,PMC XML downloaded and normalized.
pmid-28152074,28152074,PMC5308826,10.1371/journal.ppat.1006187,Multiple UBXN family members inhibit retrovirus and lentivirus production and canonical NFκΒ signaling by stabilizing IκBα.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5308826.json,PMC XML downloaded and normalized.
pmid-28137230,28137230,,10.2174/1568026617666170130122231,Proteases in Mosquito Borne Diseases: New Avenues in Drug Development.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-28134256,28134256,PMC5290283,10.1038/ncomms14259,The tumour suppressor APC promotes HIV-1 assembly via interaction with Gag precursor protein.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5290283.json,PMC XML downloaded and normalized.
pmid-28129350,28129350,PMC5302801,10.1371/journal.pcbi.1005368,Identification of Entry Factors Involved in Hepatitis C Virus Infection Based on Host-Mimicking Short Linear Motifs.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5302801.json,PMC XML downloaded and normalized.
pmid-28124222,28124222,PMC6598876,10.1007/s12250-016-3902-6,Recent advances in the identification of the host factors involved in dengue virus replication.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28122231,28122231,PMC5289937,10.1016/j.celrep.2016.12.057,HIV-1 Activates T Cell Signaling Independently of Antigen to Drive Viral Spread.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5289937.json,PMC XML downloaded and normalized.
pmid-28108733,28108733,PMC5355149,10.18632/oncotarget.14692,Systematic analysis of molecular mechanisms for HCC metastasis via text mining approach.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5355149.json,PMC XML downloaded and normalized.
pmid-28104704,28104704,PMC5393395,10.1074/mcp.O116.065201,The Promise of Proteomics in the Study of Oncogenic Viruses.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28103802,28103802,PMC5248466,10.1186/s12864-016-3432-5,Proteomics informed by transcriptomics for characterising active transposable elements and genome annotation in Aedes aegypti.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5248466.json,PMC XML downloaded and normalized.
pmid-28102736,28102736,PMC5324851,10.1080/15548627.2016.1265192,Dengue and Zika viruses subvert reticulophagy by NS2B3-mediated cleavage of FAM134B.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28091625,28091625,PMC5283721,10.1039/c6an02486f,MPLEx: a method for simultaneous pathogen inactivation and extraction of samples for multi-omics profiling.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5283721.json,PMC XML downloaded and normalized.
pmid-28087069,28087069,,10.1016/S0140-6736(16)31715-9,"Safety, tolerability, and antiviral effect of RG-101 in patients with chronic hepatitis C: a phase 1B, double-blind, randomised controlled trial.",missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-28082397,28082397,PMC5416874,10.1093/nar/gkw1332,Differential hepatitis C virus RNA target site selection and host factor activities of naturally occurring miR-122 3΄ variants.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5416874.json,PMC XML downloaded and normalized.
pmid-28081143,28081143,PMC5230736,10.1371/journal.pntd.0005187,Engineered Aedes aegypti JAK/STAT Pathway-Mediated Immunity to Dengue Virus.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5230736.json,PMC XML downloaded and normalized.
