paper_id,pmid,pmcid,doi,title,pmc_access_status,pmc_parse_status,pdf_needed,pdf_import_status,normalized_path,notes
pmid-33172327,33172327,PMC8525956,10.1080/15548627.2020.1846301,Equine lentivirus counteracts SAMHD1 restriction by Rev-mediated degradation of SAMHD1 via the BECN1-dependent lysosomal pathway.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC8525956.json,PMC XML downloaded and normalized.
pmid-36659189,36659189,,10.1016/j.scib.2019.12.028,Restriction of exogenous DNA expression by SAMHD1.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-33521797,33521797,PMC7842267,10.1016/j.crviro.2020.100002,Proteasomal degradation of human SERINC4: A potent host anti-HIV-1 factor that is antagonized by nef.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7842267.json,PMC XML downloaded and normalized.
pmid-33068416,33068416,PMC7672441,10.1093/nar/gkaa864,Structural analysis of SARS-CoV-2 genome and predictions of the human interactome.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7672441.json,PMC XML downloaded and normalized.
pmid-33042070,33042070,PMC7522514,10.3389/fmicb.2020.565590,SNORD126 Promotes Hepatitis C Virus Infection by Upregulating Claudin-1 via Activation of PI3K-AKT Signaling Pathway.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7522514.json,PMC XML downloaded and normalized.
pmid-33009785,33009785,,10.31857/S0026898420050031,[Retrovirus Restriction Factor TRIM5α: The Mechanism of Action and Prospects for Use in Gene Therapy of HIV Infection].,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-32991267,32991267,,10.1146/annurev-virology-012720-094902,RNA Lariat Debranching Enzyme as a Retroviral and Long-Terminal-Repeat Retrotransposon Host Factor.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-32900848,32900848,PMC7863897,10.1074/jbc.RA120.014761,Cholesterol sensing by CD81 is important for hepatitis C virus entry.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7863897.json,PMC XML downloaded and normalized.
pmid-32835602,32835602,PMC7531522,10.1080/19420862.2020.1802187,Novel monoclonal antibodies to the SERINC5 HIV-1 restriction factor detect endogenous andvirion-associated SERINC5.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7531522.json,PMC XML downloaded and normalized.
pmid-32802403,32802403,PMC7400672,10.1038/s41421-020-0184-9,PSGL-1 inhibits HIV-1 infection by restricting actin dynamics and sequestering HIV envelope proteins.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7400672.json,PMC XML downloaded and normalized.
pmid-32751972,32751972,PMC7472357,10.3390/v12080839,Cell Cycle Regulation in Macrophages and Susceptibility to HIV-1.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7472357.json,PMC XML downloaded and normalized.
pmid-32738280,32738280,,10.1016/j.virusres.2020.198087,Interferon stimulated gene 15 promotes Zika virus replication through regulating Jak/STAT and ISGylation pathways.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-32727880,32727880,PMC7495382,10.1128/JVI.01306-20,Cortactin Interacts with Hepatitis C Virus Core and NS5A Proteins: Implications for Virion Assembly.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-32727878,32727878,PMC7527057,10.1128/JVI.00532-20,ISGylation of Hepatitis C Virus NS5A Protein Promotes Viral RNA Replication via Recruitment of Cyclophilin A.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-32669339,32669339,PMC7495379,10.1128/JVI.01102-20,Regional Brain Recovery from Acute Synaptic Injury in Simian Immunodeficiency Virus-Infected Rhesus Macaques Associates with Heme Oxygenase Isoform Expression.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7495379.json,PMC XML downloaded and normalized.
pmid-32665270,32665270,PMC7360927,10.1128/mBio.00782-20,Convergent Evolution of HLA-C Downmodulation in HIV-1 and HIV-2.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7360927.json,PMC XML downloaded and normalized.
pmid-32665269,32665269,PMC7360926,10.1128/mBio.00588-20,SERINC5 Potently Restricts Retrovirus Infection In Vivo.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7360926.json,PMC XML downloaded and normalized.
pmid-32651437,32651437,PMC7351720,10.1038/s41598-020-68341-3,Overexpressed coiled-coil domain containing protein 8 (CCDC8) mediates newly synthesized HIV-1 Gag lysosomal degradation.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7351720.json,PMC XML downloaded and normalized.
pmid-32641482,32641482,PMC7459569,10.1128/JVI.00562-20,"LY6E Restricts Entry of Human Coronaviruses, Including Currently Pandemic SARS-CoV-2.",available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7459569.json,PMC XML downloaded and normalized.
pmid-32631335,32631335,PMC7339526,10.1186/s12879-020-05214-0,A systems biology-driven approach to construct a comprehensive protein interaction network of influenza A virus with its host.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7339526.json,PMC XML downloaded and normalized.
pmid-32595622,32595622,PMC7301684,10.3389/fmicb.2020.01230,Antiviral Activity of Feline BCA2 Is Mainly Dependent on Its Interference With Proviral Transcription Rather Than Degradation of FIV Gag.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7301684.json,PMC XML downloaded and normalized.
pmid-32553106,32553106,PMC7299335,10.7554/eLife.56910,MxB sensitivity of HIV-1 is determined by a highly variable and dynamic capsid surface.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7299335.json,PMC XML downloaded and normalized.
pmid-32545337,32545337,PMC7354551,10.3390/v12060636,Daxx Inhibits HIV-1 Reverse Transcription and Uncoating in a SUMO-Dependent Manner.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7354551.json,PMC XML downloaded and normalized.
pmid-32542055,32542055,PMC7316345,10.1371/journal.ppat.1008554,The ATGL lipase cooperates with ABHD5 to mobilize lipids for hepatitis C virus assembly.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7316345.json,PMC XML downloaded and normalized.
pmid-32499180,32499180,PMC7416749,10.1016/j.jgg.2020.02.008,Drosophila P75 safeguards oogenesis by preventing H3K9me2 spreading.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7416749.json,PMC XML downloaded and normalized.
pmid-32438252,32438252,PMC7492092,10.1016/j.ejmech.2020.112427,Chemical profiling of HIV-1 capsid-targeting antiviral PF74.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7492092.json,PMC XML downloaded and normalized.
pmid-32411105,32411105,PMC7200986,10.3389/fmicb.2020.00725,A Coupled Mathematical Model of the Intracellular Replication of Dengue Virus and the Host Cell Immune Response to Infection.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7200986.json,PMC XML downloaded and normalized.
pmid-32376623,32376623,PMC7343194,10.1128/JVI.00404-20,HIV-1 Exploits CLASP2 To Induce Microtubule Stabilization and Facilitate Virus Trafficking to the Nucleus.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-32376621,32376621,PMC7343206,10.1128/JVI.00287-20,Kaposi's Sarcoma-Associated Herpesvirus Fine-Tunes the Temporal Expression of Late Genes by Manipulating a Host RNA Quality Control Pathway.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-32370067,32370067,PMC7290923,10.3390/cells9051126,The Cellular Protein CAD is Recruited into Ebola Virus Inclusion Bodies by the Nucleoprotein NP to Facilitate Genome Replication and Transcription.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7290923.json,PMC XML downloaded and normalized.
pmid-32327259,32327259,,10.1016/j.bbrc.2020.04.041,Proximity proteomics identifies novel function of Rab14 in trafficking of Ebola virus matrix protein VP40.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-32325729,32325729,PMC7232323,10.3390/v12040459,The Nef Protein of the Macrophage Tropic HIV-1 Strain AD8 Counteracts Human BST-2/Tetherin.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7232323.json,PMC XML downloaded and normalized.
pmid-32317327,32317327,PMC7175097,10.1128/mBio.03424-19,X-Linked RNA-Binding Motif Protein Modulates HIV-1 Infection of CD4(+) T Cells by Maintaining the Trimethylation of Histone H3 Lysine 9 at the Downstream Region of the 5' Long Terminal Repeat of HIV Proviral DNA.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7175097.json,PMC XML downloaded and normalized.
pmid-32294532,32294532,,10.1016/j.jhep.2020.03.047,C19orf66 is an interferon-induced inhibitor of HCV replication that restricts formation of the viral replication organelle.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-32292405,32292405,PMC7118926,10.3389/fimmu.2020.00503,Syndecan 4 Upregulation on Activated Langerhans Cells Counteracts Langerin Restriction to Facilitate Hepatitis C Virus Transmission.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7118926.json,PMC XML downloaded and normalized.
pmid-32291299,32291299,PMC7157815,10.1128/mBio.00467-20,A Sensitive Yellow Fever Virus Entry Reporter Identifies Valosin-Containing Protein (VCP/p97) as an Essential Host Factor for Flavivirus Uncoating.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7157815.json,PMC XML downloaded and normalized.
pmid-32291285,32291285,PMC7247306,10.1074/jbc.RA120.013280,The viral protein U (Vpu)-interacting host protein ATP6V0C down-regulates cell-surface expression of tetherin and thereby contributes to HIV-1 release.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-32282853,32282853,PMC7179944,10.1371/journal.ppat.1008507,TRIM34 restricts HIV-1 and SIV capsids in a TRIM5α-dependent manner.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7179944.json,PMC XML downloaded and normalized.
pmid-32273392,32273392,PMC7196789,10.1073/pnas.1916054117,PSGL-1 restricts HIV-1 infectivity by blocking virus particle attachment to target cells.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC7196789.json,PMC XML downloaded and normalized.
